tienda_id,plaza_cve,nivelsocioeconomico_des,entorno_des,mts2ventas_num,puertasrefrig_num,cajonesestacionamiento_num,segmento_maestro_desc,lid_ubicacion_tienda,dataset,meta_venta,porcentaje_cumplimiento,venta_promedio,dist_cerca,latitud_num,longitud_num,num_escuelas,num_abarrotes,num_super,num_farmacia,num_oficina,num_establecimientos,num_gasolinera
554,3,C,Receso,107.05011764705883,11.516483516483516,7.285714285714286,Oficinistas,UT_DENSIDAD,TRAIN,516000,100,1909726.7261904762,274.1826466417387,25.65033,-100.3553,3,0,1,0,4,245,0
774,3,C,Receso,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,516000,95.2,1163989.4195238096,850.9508456049446,25.53083,-100.21282,0,3,0,0,0,15,0
251,3,C,Receso,110.94,14,8.639344262295081,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000,100,1332390.7461904762,434.0970492007412,25.66742,-100.28471,1,4,1,1,0,207,0
252,3,B,Receso,120.8,15,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,95.2,988210.8480952381,647.0360315361833,25.6321,-100.27243,6,1,0,1,0,114,1
338,3,C,Hogar,99,10,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,90.5,886538.8852380953,632.592184356976,25.61578,-100.27783,11,1,0,1,0,121,0
337,3,C,Hogar,106,10,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1411253.9023809524,304.0142222869905,25.66014,-100.28657,4,4,0,0,0,133,0
767,3,C,Base,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,90.4,943617.263498211,453.52396974134905,25.67365,-100.2749,3,7,0,0,0,68,0
336,3,C,Base,105,10,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1421531.2142857143,811.2128590732469,25.63963,-100.28821,8,0,1,0,0,102,0
341,3,C,Base,81,10,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,90.5,1187524.6895238096,608.0068646167008,25.66711,-100.29076,3,7,0,1,0,166,1
258,3,CD,Hogar,101,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1845723.4561904762,357.0888217644572,25.58928,-100.25288,1,0,0,0,0,45,1
752,3,B,Base,169.49,11.8,9.166666666666666,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1064239.051904762,179.13794674759941,25.6614,-100.40051,19,6,0,1,0,236,2
333,3,A,Hogar,124,10,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,490000,100,1718628.0890476191,606.6547578567933,25.57929,-100.2484,4,0,2,0,1,249,0
577,3,C,Base,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,95.2,855536.499047619,736.3112816860161,25.5977,-100.25362,1,0,1,1,0,51,1
261,3,C,Base,112.38,11,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,100,1777708.4052380952,653.4749752804619,25.66352,-100.40939,9,5,0,1,0,149,0
262,3,BC,Receso,122.83,14,8.639344262295081,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,100,1250334.3866666667,279.6714492255931,25.65916,-100.36804,15,8,2,2,10,637,0
331,3,BC,Receso,74,10,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,516000,95.2,1238487.0880952382,693.3940407087866,25.67091,-100.39667,3,10,0,0,1,51,1
452,3,C,Base,109.78351851851852,13,8.91304347826087,Clásico,UT_GAS_URBANA,TRAIN,480000,85.7,747921.0819047618,650.7058262571506,25.62589,-100.27324,3,0,1,0,0,114,3
429,3,C,Base,107.05011764705883,13,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1357609.5285714285,992.2773391752062,25.66419,-100.33111,6,6,0,0,0,117,0
408,3,C,Hogar,108.84,15,11,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1600608.8376190476,148.6545841972341,25.60873,-100.26883,4,2,0,4,1,190,3
132,3,BC,Hogar,107.67,11,10,Oficinistas,UT_DENSIDAD,TRAIN,490000,100,1963788.2576190475,591.9905866313368,25.64953,-100.384,0,0,0,1,0,54,0
413,3,C,Base,92.17,11,5,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,90.5,1189954.572857143,552.5722374924176,25.62891,-100.29645,7,12,1,2,0,174,1
435,3,C,Hogar,87.28,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1569510.7447619047,457.305028247053,25.65787,-100.40572,4,9,0,0,0,80,0
442,3,C,Hogar,112.66342592592592,13,8.639344262295081,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,490000,95.2,864957.4761904762,446.92129795963956,25.65022,-100.2928,5,1,0,2,0,196,0
436,3,BC,Hogar,109.78351851851852,13,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,2300822.2685714285,709.5823817134856,25.54982,-100.22381,4,1,0,1,0,32,0
122,3,AB,Base,109.07979797979797,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,100,1129841.9576190477,464.53602623933614,25.60406,-100.2678,1,0,0,2,0,137,1
121,3,BC,Hogar,81.61,10,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,490000,95.2,782218.8561904762,228.06860227415387,25.64548,-100.29303,7,1,0,0,0,60,0
414,3,C,Hogar,96.49,12,5,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,1223266.1747619049,687.3728895875868,25.57829,-100.24148,5,2,0,1,0,44,0
443,3,A,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1315019.7842857144,2837.8644301927725,25.65795,-100.43849,6,2,1,1,0,103,0
119,3,BC,Hogar,109.78351851851852,12,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,490000,100,1508856.5676190476,481.50455608771114,25.65988,-100.29136,5,3,0,0,0,62,0
424,3,B,Hogar,110.5,12,4,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,832364.650952381,378.4163059042923,25.6241,-100.29509,6,2,1,0,0,89,1
375,3,C,Base,82.99,10,10,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000,100,1189354.3638095239,357.0888217644572,25.58959,-100.24934,4,13,0,0,0,114,0
118,3,C,Hogar,112.38,10,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,490000,95.2,921268.5995238095,148.6545841972341,25.608,-100.27007,5,4,0,4,1,194,3
116,3,BC,Hogar,71.5,10,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1207641.5047619047,458.8496982642509,25.65226,-100.2795,0,1,1,1,1,169,2
113,3,AB,Hogar,105.58,12,6,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,95,1357646.6095,41.7285870000423,25.6422,-100.27802,9,1,0,0,0,182,0
419,3,AB,Hogar,115.76,12,6,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,1159052.3433333333,404.94645346993366,25.65289,-100.34605,3,2,0,1,4,165,0
165,3,C,Base,109.78351851851852,13,8.91304347826087,Clásico,UT_GAS_URBANA,TRAIN,480000,100,1288146.0871428573,458.8496982642509,25.65304,-100.28399,5,3,0,1,0,90,0
367,3,C,Receso,109.78351851851852,10,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,95.2,1781313.4247619049,536.3802815050075,25.64841,-100.28547,3,1,1,0,0,111,0
143,3,BC,Hogar,109.78351851851852,9,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,490000,95.2,939240.9795238095,419.6715825305527,25.62531,-100.29113,7,2,0,1,0,110,1
161,3,BC,Base,75.6,9,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1178169.1895238096,552.6267288249575,25.66865,-100.40311,7,7,0,0,0,84,0
159,3,BC,Hogar,109.07979797979797,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1672926.622857143,252.14439867105077,25.66725,-100.27725,1,7,1,2,0,172,1
158,3,AB,Hogar,109.78351851851852,12,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,1054007.651904762,292.8450855436441,25.64524,-100.27484,5,1,0,0,0,139,1
157,3,AB,Base,108,14,8.639344262295081,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,2859333.5914285714,754.1535370187843,25.63502,-100.36374,1,0,2,2,3,152,0
162,3,CD,Base,126,10,7.285714285714286,Oficinistas,UT_GAS_URBANA,TRAIN,480000,100,1723653.26,639.2705543627792,25.6743,-100.40425,1,7,0,0,0,44,2
154,3,BC,Base,81.97,11,5,Oficinistas,UT_DENSIDAD,TRAIN,480000,95.2,791381.3823809524,519.2777628212677,25.67178,-100.28287,0,1,0,0,0,60,0
151,3,AB,Hogar,109.07979797979797,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,855269.469047619,336.5844567476669,25.62241,-100.28827,3,1,0,1,0,105,1
149,3,AB,Base,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,100,1215642.4871428572,200.46922762368754,25.60031,-100.26577,5,0,0,0,0,108,0
148,3,AB,Base,90.06,12,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,480000,100,1276754.183809524,802.9952773409187,25.62791,-100.36239,0,0,0,0,0,15,0
391,3,BC,Base,70.85,8,3,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,85.7,903713.7942857143,386.76436461535945,25.65676,-100.38827,2,0,0,1,5,172,1
147,3,BC,Base,107.05011764705883,12,7.285714285714286,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000,100,1531411.7757142857,491.45587680768506,25.65384,-100.28962,4,1,0,1,0,62,0
146,3,A,Base,84.02,12,5,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,90,1175031.078,288.64733135379396,25.65478,-100.38306,3,1,1,2,0,196,1
472,3,B,Receso,112.66342592592592,13,8.639344262295081,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,95.2,762907.6257142858,120.83303189040916,25.65847,-100.36536,12,7,2,1,12,586,1
471,3,B,Base,112.66342592592592,13,8.639344262295081,Parada Técnica,UT_DENSIDAD,TRAIN,480000,95.2,806677.6,348.4872430907839,25.65677,-100.33659,1,0,0,0,1,77,0
139,3,AB,Hogar,129.6,10,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,490000,100,1140978.47,754.1535370187843,25.63525,-100.37125,0,0,0,0,0,4,1
138,3,AB,Receso,114.4,10,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,90.5,783578.701904762,120.83303189040916,25.65744,-100.36574,9,5,2,1,12,484,1
396,3,AB,Receso,112.95,12,10,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,100,1624259.5357142857,933.2856966887191,25.56043,-100.232,6,1,0,1,0,110,0
134,3,AB,Receso,115.2,10,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,100,1542578.8338095238,378.49823905346403,25.66256,-100.36801,7,2,1,1,1,343,0
445,3,C,Base,107.05011764705883,13,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1517476.4547619047,302.78185060872863,25.65845,-100.28419,2,1,1,1,1,121,0
133,3,C,Receso,114.67,12,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,100,1076292.5723809523,302.78185060872863,25.66034,-100.28202,5,3,1,1,2,164,0
444,3,D,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1292461.897142857,325.24048948821275,25.5866,-100.24493,12,5,0,0,1,102,0
692,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,956406.8657142856,487.04353987834645,25.64549,-100.15797,0,9,0,0,0,27,0
697,4,C,Base,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,912085.7085714285,487.04353987834645,25.64114,-100.15849,0,1,1,1,0,25,0
701,4,C,Base,97.88,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,702699.8819047619,85.16549511953176,25.66395,-100.15029,2,2,1,0,0,49,1
695,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,689662.5014285714,405.8695357043654,25.64133,-100.06171,0,16,0,0,0,45,0
693,4,C,Hogar,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_DENSIDAD,TRAIN,490000,42.9,472350.01714285713,509.82474975627065,25.68688,-100.09822,0,12,0,0,0,49,0
52,4,C,Base,104.08,12,6,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,95.2,745448.1157142858,476.2971759589859,25.65314,-100.1115,4,6,2,0,1,271,2
709,4,C,Base,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,38.1,436400.94333333336,381.7123970361833,25.64914,-100.16257,2,6,0,0,0,33,0
56,4,D,Hogar,98.35,12,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,57.1,503501.55095238093,853.857573543884,25.67128,-100.08602,0,6,2,0,0,29,0
711,4,C,Hogar,97.84,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,654768.4552380953,172.33714867334743,25.68007,-100.16831,0,8,1,0,0,87,1
712,4,B,Base,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,675930.3614285714,306.0242176242024,25.63907,-100.14898,1,7,0,0,0,50,2
267,4,C,Base,118,12,13,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,95.2,932207.2819047619,445.12299825540316,25.67022,-100.18105,3,4,0,1,0,92,1
717,4,C,Hogar,110.99,14,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,66.7,604534.3972222222,499.5493589486902,25.637,-100.1251,2,26,1,0,0,144,0
727,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,955326.6928571429,367.789208785205,25.64184,-100.10777,5,18,0,0,0,87,0
728,4,C,Hogar,94.59,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,981601.9176190476,445.12299825540316,25.66763,-100.18443,5,15,0,0,0,142,0
264,4,C,Base,117,13,9,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,95.2,791868.0780952381,172.33714867334743,25.68144,-100.16911,4,4,0,0,0,72,1
763,4,C,Base,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000,14.3,361014.2204761905,722.0210268604213,25.62994,-100.17502,4,6,0,0,0,65,1
286,4,CD,Receso,106,10,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,516000,95.2,921294.6719047619,476.2971759589859,25.65147,-100.10713,3,4,0,0,0,82,1
641,4,C,Receso,88.39,13,7.285714285714286,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000,95.2,676455.2838095238,522.3042797669211,25.66455,-100.15575,1,2,0,0,0,34,0
643,4,C,Hogar,117.03,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,931916.4114285714,122.15876104122762,25.65151,-100.18677,5,3,0,1,0,102,1
297,4,C,Hogar,83,11,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,711157.6752380952,282.12149028292043,25.63888,-100.17997,4,14,1,0,0,193,0
645,4,C,Hogar,107.67,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,860705.2742857143,247.63888174072548,25.66766,-100.2033,6,16,1,0,0,117,0
649,4,C,Hogar,96.12,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,700747.7347619048,531.0429219731207,25.68285,-100.16291,1,7,0,0,0,59,0
294,4,CD,Hogar,100,10,7.285714285714286,Oficinistas,UT_CARRETERA_GAS,TRAIN,490000,95.2,1004036.6833333333,317.1584027977661,25.65195,-100.08189,1,20,2,1,0,170,1
293,4,CD,Base,103,10,8.639344262295081,Parada Técnica,UT_CARRETERA_GAS,TRAIN,480000,95.2,1136893.2923809523,232.13624392695894,25.64159,-100.09377,3,1,1,0,0,146,1
655,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,840901.8628571428,965.2562750229678,25.64333,-100.13593,1,11,1,0,0,44,0
657,4,C,Base,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,1261545.6766666668,1322.3418866337431,25.62437,-100.06568,0,0,0,0,0,2,0
658,4,C,Base,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000,90.5,591989.2495238095,232.13624392695894,25.64325,-100.09237,4,3,1,1,0,199,2
32,4,C,Hogar,83.92,9,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,649194.0780952381,340.8752310028309,25.66615,-100.13315,4,18,0,0,0,129,0
665,4,C,Hogar,120.91,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1299454.8738095239,440.1066785392525,25.660520000000002,-100.18487,0,11,0,0,0,63,0
691,4,C,Hogar,119.33,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,868349.5323809524,488.6400809312521,25.66351,-100.17908,5,9,0,1,0,153,0
672,4,C,Base,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,100,1205999.1476190477,320.2998218575246,25.64168,-100.08912,0,3,2,0,0,121,2
673,4,C,Base,111.41,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,76.2,528498.2671428572,700.8821774945775,25.64503,-100.17097,3,2,0,1,0,96,1
278,4,C,Hogar,112.52,12,9.00887573964497,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,490000,100,1144333.0847619048,190.0883728504711,25.65557,-100.08114,5,13,0,1,0,149,1
37,4,D,Hogar,109.93,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,624596.0538095238,235.52319667905957,25.61395,-100.17367,7,12,0,0,0,157,0
43,4,CD,Hogar,109.07979797979797,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,694824.4966666667,294.3647359982464,25.61009,-100.15445,7,16,0,1,0,140,0
44,4,CD,Hogar,93.28,12,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,85.7,749073.2185714286,441.50504691538947,25.61295,-100.15086,1,20,0,0,0,143,0
685,4,C,Base,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,847969.2985714285,301.1666052553789,25.62251,-100.11564,0,10,0,0,0,35,0
687,4,C,Hogar,135.12,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1302096.2971428572,547.6617453837847,25.66008,-100.20738,7,19,0,0,0,125,0
688,4,C,Base,114.99,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,66.7,521974.4633333333,417.03445199138,25.66385,-100.16292,2,8,0,1,0,56,0
689,4,C,Hogar,124.11,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1051661.8095238095,456.3065554492453,25.6576,-100.19825,12,15,1,0,0,120,0
45,4,CD,Hogar,95.22,14,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,745453.4804761905,294.3647359982464,25.60885,-100.15186,5,22,0,1,0,144,0
842,4,C,Hogar,86.38,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,36.4,434418.1881818182,206.43048793250324,25.66859,-100.20566,5,15,0,0,0,110,0
249,4,D,Base,110,10,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,100,1287079.3038095238,343.42723774715904,25.64624,-100.09664,6,3,3,1,1,233,0
101,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1191753.3371428573,390.6855542120981,25.6252,-100.11314,4,21,1,0,0,76,0
794,4,C,Hogar,108.38,14,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,76.2,585892.229047619,475.14310531972745,25.62578,-100.10845,0,11,0,0,0,40,0
104,4,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,57.1,463176.22,392.32776455423414,25.66592,-100.09583,0,13,1,0,0,74,0
109,4,B,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,653980.9476190476,350.2666572186731,25.6497,-100.07945,0,23,1,0,0,104,0
238,4,C,Hogar,125.16,12,14,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,936596.4033333333,514.485234188213,25.67126,-100.15907,7,8,0,1,0,110,0
112,4,B,Base,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,1081824.632857143,306.0242176242024,25.63771,-100.14633,1,10,0,0,0,57,0
233,4,C,Base,102.97,13,10,Oficinistas,UT_GAS_URBANA,TRAIN,480000,52.4,484476.00523809524,488.6400809312521,25.6675,-100.17705,2,2,1,0,0,85,3
812,4,C,Hogar,106.61,14,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,77.8,522147.69833333336,552.2055236883241,25.63369,-100.08873,7,15,0,0,0,105,0
225,4,D,Base,118.72,10,9.00887573964497,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000,85.7,675646.6938095238,346.4400195885429,25.65933,-100.1462,2,4,0,0,0,94,2
825,4,C,Hogar,116.88,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,37.5,444416.995,604.7217096596528,25.621,-100.1357,0,15,0,0,0,66,0
829,4,C,Hogar,115.45,14,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,43.8,442579.115625,535.4476908847558,25.6583,-100.0982,0,13,0,0,0,45,0
788,4,C,Hogar,102.92,14,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,71.4,572889.5704761904,549.6934794345003,25.62279,-100.14207,0,17,0,0,0,53,0
845,4,C,Hogar,106.03,14,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,63.6,527727.8418181818,460.99479383935756,25.6792,-100.179,0,0,0,0,0,1,0
128,4,BC,Base,95.54,10,6,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,95.2,849078.8633333334,94.94765512302773,25.65119,-100.19772,8,9,0,2,1,198,0
216,4,C,Hogar,130.4,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1096489.5142857144,708.8337262427019,25.62346,-100.17471,5,18,1,1,0,183,1
724,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,85.7,699068.4404761904,441.7477468789906,25.63517,-100.18604,7,9,1,1,0,125,0
861,4,C,Base,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,0,194589.89500000002,436.3703776330861,25.69839,-100.11424,0,7,0,0,0,18,0
862,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,50,427229.97,550.5369651524119,25.64401,-100.14872,4,13,0,0,0,85,0
868,4,C,Hogar,117.65588235294118,11.8,9.166666666666666,Barrio Competido,UT_DENSIDAD,TRAIN,490000,0,298774.668,367.789208785205,25.64498,-100.10663,2,20,0,0,0,103,0
198,4,BC,Base,118,10,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,85.7,731622.5728571429,343.42723774715904,25.64738,-100.09982,7,4,3,1,1,231,0
163,4,C,Base,114.24,12,11,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000,95.2,754404.6123809523,101.7287671873799,25.64966,-100.18897,4,9,0,2,0,149,2
759,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,858905.4719047619,436.992221756277,25.61631,-100.13266,4,21,2,0,0,96,0
63,4,D,Hogar,108.53,12,5,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1381679.9333333333,309.0687689630126,25.66645,-100.10365,4,25,0,0,0,200,0
263,4,C,Hogar,144.12,13,12,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,941785.179047619,531.0429219731207,25.67809,-100.16256,6,11,1,1,0,143,0
67,4,C,Receso,97.71,12,6,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,95.2,706266.0733333334,827.6626262663898,25.67955,-100.11205,0,0,0,0,0,6,2
741,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1001157.5057142858,379.40930251413266,25.6503,-100.09787,9,7,2,1,1,156,0
68,4,D,Hogar,102.87,13,7,Hogar Reunión,UT_GAS_URBANA,TRAIN,490000,95.2,1095406.3061904763,800.2441982267519,25.64911,-100.1431,2,5,0,0,0,82,2
751,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1258532.4461904762,410.9183286169401,25.68108,-100.07976,0,20,1,0,0,62,0
69,4,C,Hogar,101.82,12,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,975749.4347619048,425.46016167522794,25.61119,-100.17794,7,12,0,0,0,93,0
257,4,C,Hogar,106,12,14,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1165667.2171428571,417.03445199138,25.66678,-100.16033,6,7,0,1,0,117,0
755,4,C,Hogar,117.65588235294118,11.8,9.166666666666666,Barrio Competido,UT_DENSIDAD,TRAIN,490000,95.2,968145.1,342.096461209661,25.6718,-100.07631,3,26,0,0,0,73,0
756,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,809013.9942857143,499.5493589486902,25.63392,-100.12148,0,8,0,0,0,15,0
758,4,C,Base,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,95.2,855585.6085714286,263.9186758891814,25.62464,-100.11749,0,6,1,0,0,28,0
76,4,CD,Hogar,109.21,13,7,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,801236.2142857143,347.582061011109,25.6064,-100.16801,4,6,0,0,0,54,0
62,4,CD,Base,85.25,12,9,Hogar Reunión,UT_DENSIDAD,TRAIN,480000,95.2,777538.8128571429,483.8725252859353,25.64195,-100.11259,5,11,0,0,0,69,0
762,4,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,927241.77,601.6114810882087,25.6793,-100.09175,8,26,0,0,0,130,0
