"tienda_id","plaza_cve","nivelsocioeconomico_des","entorno_des","mts2ventas_num","puertasrefrig_num","cajonesestacionamiento_num","segmento_maestro_desc","lid_ubicacion_tienda","dataset","meta_venta","porcentaje_cumplimiento","venta_promedio","dist_cerca","latitud_num","longitud_num","num_escuelas","num_abarrotes","num_super","num_farmacia","num_oficina","num_establecimientos","num_gasolinera","dist_se","exitoso"
648,6,"C","Base",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,90.5,595886.865238095,394.584872899384,25.28052,-100.01043,0,0,0,0,0,43,0,971.63,0
95,6,"C","Hogar",107.87,12,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1150385.64809524,823.696755290357,24.86121,-99.5874,2,11,0,0,0,45,0,43827.05,1
94,6,"C","Hogar",124.93,13,11,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1254293.29428571,61.9783334368045,25.2663,-100.00712,1,5,0,0,0,82,1,274.33,1
93,6,"C","Receso",92.17,11,6,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,90.5,683714.37,852.021628763442,25.61114,-100.04841,0,0,1,0,0,3,1,752.78,0
92,6,"B","Receso",121.2,12,11,"Parada Técnica","UT_DENSIDAD","TRAIN",516000,100,1656305.85857143,394.584872899384,25.28406,-100.01023,0,1,0,0,0,32,2,1297.34,1
627,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,748538.58047619,264.95116347254,25.37624,-100.11082,4,3,0,1,0,124,1,1206.38,1
91,6,"C","Hogar",126.7,11,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1130622.99142857,924.289774770117,24.86346,-99.52436,5,12,0,0,0,49,0,47431.82,1
282,6,"BC","Receso",114,13,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,100,1199330.67142857,541.083579966187,24.85018,-99.5719,0,1,1,0,0,37,2,45717.75,1
58,6,"C","Receso",83.65,12,2,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",516000,81,601110.673809524,184.551355651587,25.1883,-99.83526,7,3,1,1,0,200,2,51.8,0
57,6,"C","Receso",122.02,12,11,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,95.2,1027461.36666667,3521.08212264621,25.24865,-99.97038,0,0,0,0,0,2,1,3922.64,1
31,6,"C","Hogar",112,9,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,1331902.53714286,587.863794427218,25.29708,-100.02935,2,16,1,0,0,86,0,685.97,0
55,6,"C","Base",115.53,12,10,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,100,1427566.84857143,445.546634927523,25.47078,-100.17538,1,2,0,0,0,24,1,1167.92,1
54,6,"CD","Base",121.5,12,9,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,946547.29,757.924063297615,25.18022,-99.83248,2,4,0,1,0,37,0,992.7,0
53,6,"C","Receso",103.21,12,10,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,85,1083884.3395,1634.13939467145,25.15216,-99.84832,0,0,0,0,0,0,0,4267.73,0
33,6,"C","Base",123.53,10,5,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN",480000,90.5,1302902.42095238,1331.18296567758,25.25546,-99.68657,5,2,0,0,0,82,0,15876.67,0
34,6,"C","Base",116,10,8.91304347826087,"Clásico","UT_DENSIDAD","TRAIN",480000,100,1041071.16095238,324.709890843081,25.28155,-100.0205,10,7,1,2,0,425,0,376.95,1
35,6,"C","Receso",96,10,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,85.7,752889.855714286,511.459759344477,24.8626,-99.57939,2,1,0,0,0,24,1,44149.09,0
51,6,"D","Base",110.27,12,6,"Hogar Reunión","UT_GAS_URBANA","TRAIN",480000,90.5,1283812.15952381,792.068782242396,24.85599,-99.53781,0,7,0,0,0,68,1,47223.75,0
59,6,"CD","Base",142.67,12,10,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,1044043.11047619,303.98086641112,25.25199,-99.70225,0,0,0,0,0,11,1,14302.05,1
36,6,"C","Hogar",109.93,12,5,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1209474.77,684.415760175268,25.1755,-99.83795,4,12,0,0,0,57,0,1490.2,1
49,6,"C","Receso",109,10,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",516000,100,1663235.14285714,560.978749544151,25.39686,-100.13477,4,5,0,0,0,62,0,766.16,1
618,6,"C","Base",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,724246.984761905,1490.55566681913,25.56061,-100.00581,0,0,0,0,0,12,0,137.51,1
48,6,"C","Hogar",99.74,12,6,"Parada Técnica","UT_GAS_URBANA","TRAIN",490000,95.2,1124838.09285714,65.6870514732249,25.19349,-99.83942,8,3,1,0,0,127,1,625.69,1
47,6,"C","Hogar",79.57,12,6,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN",490000,95.2,866835.086190476,426.636828411214,24.86497,-99.561,5,7,0,2,1,123,0,45010.16,1
46,6,"C","Hogar",106.51,12,11,"Hogar Reunión","UT_GAS_URBANA","TRAIN",490000,95.2,840362.072380952,402.313129754672,25.58484,-99.98952,2,2,0,0,0,38,1,787.36,1
615,6,"C","Base",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,651557.82047619,207.467956461623,25.19016,-99.83539,6,5,2,0,0,194,1,158.33,1
38,6,"C","Receso",105.05,12,12,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,95.2,803208.227619048,3294.3778126486,25.6076,-99.64965,0,0,0,0,0,1,0,31852.86,1
42,6,"D","Hogar",92.84,12,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85.7,754839.523333333,573.236378245481,25.57826,-100.02549,4,9,0,0,0,52,0,1408.58,0
41,6,"C","Base",83.13,12,4,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,95.2,968375.353333333,6301.56017538735,25.45995,-99.99653,0,0,0,0,0,2,1,11115.72,1
39,6,"C","Receso",91.34,12,7,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,85.7,710317.21047619,1831.68470398868,25.71129,-99.25392,0,1,0,0,0,15,1,8651.37,0
71,6,"C","Base",100.28,13,10,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,640629.725714286,453.220650494746,25.58097,-100.00314,3,1,2,1,0,107,2,181.46,1
23,6,"C","Receso",95,10,7.28571428571429,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",516000,95.2,888835.699523809,465.686453533378,24.88103,-99.58133,7,0,0,0,0,24,0,42356.11,1
77,6,"C","Hogar",108.36,13,10,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,1247707.04238095,4695.11248733734,25.22275,-99.93358,0,0,0,0,0,5,1,310.32,1
605,6,"C","Base",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,978972.802380952,3149.98786914571,25.28028,-99.97056,0,0,0,0,0,1,0,3887.09,1
75,6,"C","Receso",104.8,13,6,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",516000,100,1422630.50809524,228.855546370892,24.86431,-99.57059,4,2,3,0,0,203,0,44501.11,1
24,6,"BC","Receso",93,10,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",516000,90.5,649247.287619048,209.290339994194,25.18881,-99.82257,6,4,0,1,0,294,1,421.46,0
25,6,"C","Base",95,10,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,1087750.11428571,854.264537809546,25.18958,-99.85066,1,0,0,0,0,16,0,1406.89,0
74,6,"C","Base",102.85,13,9,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,689227.779047619,443.198337028709,25.58452,-100.00093,6,6,0,3,0,200,1,272.57,0
73,6,"C","Base",104.45,13,9,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,735814.722857143,61.4311512447352,25.59638,-100.02602,0,0,0,0,0,30,3,362.15,1
72,6,"CD","Receso",103.84,13,5,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,100,1468563.31428571,723.35500784536,25.60005,-99.99983,0,5,0,0,0,49,0,800.49,1
79,6,"CD","Base",106.62,13,10,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1319139.00571429,541.083579966187,24.8547,-99.56993,5,8,0,1,0,142,1,45415.14,1
686,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1232415.57333333,14082.5990024627,25.54298,-99.84019,0,0,0,0,0,2,0,14216.31,1
26,6,"C","Base",89,10,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,830562.861428571,424.356840315599,24.86496,-99.56645,7,6,1,1,0,158,1,44686.07,1
27,6,"C","Base",101,10,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,722374.242380952,319.327126360362,25.18924,-99.8317,2,7,0,4,1,267,1,284.81,0
66,6,"C","Hogar",78.81,12,8,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1116364.59857143,209.290339994194,25.18693,-99.82255,5,6,0,0,0,247,1,523.15,1
65,6,"C","Hogar",103.01,12,4,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1790950.77666667,778.311536847863,24.8592,-99.55032,2,6,0,1,0,78,0,46170.39,1
64,6,"C","Receso",105.75,13,4,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",516000,85.7,579757.785714286,282.051743825252,25.58841,-100.00187,7,7,3,5,0,394,0,351.03,0
277,6,"C","Receso",105.66,12,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,95.2,866267.217142857,36.7133992483776,25.27453,-100.01677,0,3,1,0,0,84,2,78.7,1
28,6,"CD","Hogar",108,10,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,911120.580952381,725.191021470622,25.57477,-99.97964,2,11,0,0,0,41,0,1712.61,1
61,6,"CD","Base",106.78,12,10,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1813008.75047619,337.173955008065,25.79335,-99.17981,2,5,0,1,0,65,0,34.81,1
29,6,"C","Receso",95,10,7.28571428571429,"Oficinistas","UT_DENSIDAD","TRAIN",516000,71.4,601288.098571429,65.6870514732249,25.19407,-99.83954,7,3,1,0,0,120,1,686.48,0
852,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,25,359996.01,784.718420024955,25.60786,-100.05789,0,8,0,0,0,13,0,801.9,0
837,6,"C","Peatonal",56.2,10,7.28571428571429,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",420000,58.3,450537.383333333,163.837797506155,25.59165,-100.00124,10,7,4,7,1,528,0,153.43,0
838,6,"C","Base",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,81.8,694634.538181818,435.300807532049,24.86658,-99.57686,2,3,0,3,0,21,0,43929.76,0
218,6,"BC","Hogar",128.5,12,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,2278412.18761905,750.74988723742,25.43097,-100.15274,1,1,1,0,0,76,1,103.99,1
523,6,"C","Base",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,1057387.98333333,948.320834648527,25.70674,-99.23637,2,3,0,0,0,152,0,9926.32,1
522,6,"B","Receso",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",516000,100,1381197.47190476,78.6769909139933,25.81395,-99.16855,0,0,0,0,0,1,0,2587.07,1
843,6,"C","Base",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,50,460413.955,1031.07845124261,25.29304,-100.01274,0,1,0,0,0,21,0,1861.96,0
844,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,72.7,590679.1,998.634629863575,25.6201,-100.0489,2,19,0,0,0,44,0,664.1,0
521,6,"B","Receso",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",516000,100,1374806.56333333,78.6769909139933,25.81326,-99.16838,0,0,0,0,0,1,0,2526.45,1
779,6,"C","Base",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,951695.087619048,948.320834648527,25.7022,-99.22837,2,5,0,0,0,34,0,10787.92,1
215,6,"CD","Receso",109.4,10,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",516000,100,1304849.74952381,270.002801349964,24.86443,-99.57326,4,3,3,1,0,165,0,44334.47,1
555,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1107045.76714286,824.714285337879,24.87242,-99.56097,1,14,0,0,0,50,0,44347.79,1
518,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1233835.06238095,792.068782242396,24.85695,-99.53004,2,8,0,0,0,49,0,47627.9,1
219,6,"BC","Hogar",119.2,10,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",490000,90,1986592.813,917.55689856302,25.4797,-100.17906,2,2,0,0,0,27,2,1976.97,0
213,6,"BC","Receso",105.66,8,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",516000,95.2,1070126.54904762,820.31754156594,25.41392,-100.14064,2,3,1,0,0,48,1,1031.16,1
209,6,"CD","Receso",108.65,10,9.00887573964497,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN",516000,100,2083230.24333333,61.9783334368045,25.26578,-100.00734,1,4,0,0,0,72,1,258.7,1
208,6,"BC","Base",55,8,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,1187406.13285714,950.511253065435,25.49461,-100.18759,1,2,0,0,0,18,2,128.22,1
516,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,23.8,430550.423809524,344.435421920007,25.5751,-100.01917,0,20,0,0,0,77,0,700.82,0
556,6,"C","Hogar",109.783518518519,13,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",490000,100,1140578.65571429,426.636828411214,24.8612,-99.56176,5,8,1,1,1,221,0,45303.1,1
206,6,"BC","Receso",107,14,9.00887573964497,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN",516000,95.2,1285650.94142857,653.532068325879,25.45105,-100.16215,1,3,0,0,0,132,0,752.74,1
859,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,0,153123.005,784.718420024955,25.61021,-100.06526,0,5,1,0,0,21,0,137.97,0
514,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,815742.431428571,667.734361279408,25.59599,-100.077,4,18,0,0,0,51,0,1840.62,1
863,6,"C","Hogar",109.783518518519,11.3529411764706,8.91304347826087,"Clásico","UT_DENSIDAD","TRAIN",490000,71.4,493784.488571429,854.264537809546,25.18193,-99.85133,1,7,0,0,0,36,0,1729.55,0
205,6,"BC","Receso",108.87,9,7.28571428571429,"Oficinistas","UT_CARRETERA_GAS","TRAIN",516000,95.2,1077040.98571429,516.957602410919,25.42426,-100.15199,7,0,0,0,0,79,0,658.56,1
867,6,"C","Base",109.783518518519,11.3529411764706,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",480000,0,254416.112,228.855546370892,24.86623,-99.5714,1,1,3,2,0,123,0,44279.55,0
511,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,747712.594285714,682.643018659469,24.84738,-99.553,1,13,0,0,0,41,0,47067.96,1
539,6,"B","Base",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,100,1394119.46904762,1917.98306489677,25.69036,-99.2423,4,2,0,0,0,30,2,11254.31,1
538,6,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1062517.97714286,204.08555635281,25.60006,-99.98635,0,15,3,1,0,178,0,766.49,1
537,6,"B","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,698610.311904762,553.517052257185,25.19829,-99.82656,4,3,0,0,0,59,0,934.37,1
801,6,"C","Base",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",480000,87.5,547809.780625,313.300291850266,25.58436,-100.02436,0,13,0,0,0,37,0,1657.51,0
232,6,"C","Receso",125,10,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,100,1719594.53190476,467.955730419006,25.60058,-99.97002,0,0,0,0,0,12,3,151.64,1
793,6,"C","Base",109.4,11.3529411764706,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",480000,71.4,613642.073809524,154.961927392108,25.1903,-99.8164,1,9,1,0,0,86,1,1026.25,0
814,6,"C","Receso",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,100,1394091.56941176,4784.06435950663,25.1249,-99.81162,0,0,0,0,0,0,0,7356.91,1
815,6,"C","Receso",114.34,11.7731092436975,8.63934426229508,"Parada Técnica","UT_GAS_URBANA","TRAIN",516000,47.1,514133.012352941,1251.42788246843,25.56212,-100.0206,0,0,0,0,0,7,1,1118.96,0
229,6,"CD","Receso",124.8,10,7.28571428571429,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",516000,95.2,948641.162857143,280.896639704395,25.27826,-100.01964,3,3,2,2,0,314,1,178.47,1
228,6,"C","Base",108,10,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",480000,100,1367235.84333333,245.470619932158,25.37839,-100.11195,4,4,0,1,0,136,1,941.72,1
818,6,"C","Receso",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,0,223632.226666667,725.191021470622,25.56875,-99.9824,0,1,1,0,0,22,0,2335.09,0
227,6,"C","Receso",98.4,10,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",516000,100,1136162.61904762,431.304267030186,24.85589,-99.56377,0,4,1,0,0,161,0,45664.19,1
869,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,92.5,1039018.676876,568.412363059324,25.16495,-99.84036,2,27,0,0,0,54,0,2688.97,1
226,6,"CD","Receso",135.72,10,7.28571428571429,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN",516000,100,1335063.79333333,473.81238551784,24.85948,-99.56629,13,3,1,1,1,452,1,45191,1
791,6,"C","Hogar",117.45,15,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85,694301.176,579.585082748857,25.182,-99.8244,2,15,0,0,0,42,0,905.99,0
224,6,"CD","Receso",102,8,8.63934426229508,"Parada Técnica","UT_GAS_URBANA","TRAIN",516000,95.2,1356349.4952381,293.415303273315,25.1895,-99.83821,6,2,2,0,0,185,1,239.85,1
545,6,"B","Base",107.050117647059,13,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,840417.856666667,168.478546668573,25.59278,-100.00266,6,9,2,5,1,419,0,122.33,1
826,6,"C","Base",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,81.2,545647.895625,490.156639757566,25.58719,-100.0281,0,1,0,0,0,23,0,1291.33,0
548,6,"B","Base",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_GAS_URBANA","TRAIN",480000,95.2,1079582.77714286,337.173955008065,25.7961,-99.1784,1,5,0,0,0,39,0,368.35,1
528,6,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,798268.236666667,413.933519357549,25.60567,-100.07793,0,21,0,0,0,67,0,1277.91,1
786,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,87.5,702810.938125,719.29565131579,25.2829,-100.0032,1,1,0,0,0,7,0,1687.4,0
526,6,"B","Base",109.783518518519,13,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,844760.625238095,320.583506604059,25.59127,-100.00781,11,7,0,0,0,188,0,379.59,1
785,6,"C","Peatonal",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_GAS_URBANA","TRAIN",420000,100,1057337.67619048,1662.71800956045,25.26151,-99.67147,1,0,0,0,0,37,1,17536.67,1
525,6,"B","Base",107.050117647059,13,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",480000,52.4,468713.757619048,168.478546668573,25.59205,-100.00413,11,6,2,5,1,419,0,131.39,0
784,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_GAS_URBANA","TRAIN",490000,66.7,559044.229047619,410.633956686261,25.2894,-100.03434,2,1,0,0,0,43,0,720.13,0
721,6,"C","Hogar",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_DENSIDAD","TRAIN",490000,100,1359943.84285714,4562.1959973409,25.36299,-99.98668,0,0,0,0,0,1,0,8282.56,1
744,6,"C","Receso",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,85.7,623200.503809524,852.021628763442,25.60719,-100.04114,0,1,0,0,0,7,0,1580.71,0
486,6,"C","Receso",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",516000,0,400452.711904762,61.4311512447352,25.59693,-100.02597,0,0,0,0,0,28,3,323.38,0
485,6,"C","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,896337.333333333,809.198274729844,25.29167,-100.02398,3,10,0,0,0,44,0,1043.22,1
155,6,"CD","Receso",89,8,8.63934426229508,"Parada Técnica","UT_DENSIDAD","TRAIN",516000,100,1357235.76238095,163.837797506155,25.59048,-100.00025,14,5,2,4,1,503,0,307.36,1
737,6,"C","Base",107.050117647059,11.5164835164835,7.28571428571429,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN",480000,76.2,558937.417619048,648.005706527968,25.57386,-100.00367,0,0,0,0,0,7,0,490.78,0
153,6,"BC","Receso",106.5,8,9.16666666666667,"Barrio Competido","UT_TRAFICO_PEATONAL","TRAIN",516000,95.2,963523.989047619,312.969923143682,25.18819,-99.82875,3,11,0,5,1,323,1,103.86,1
734,6,"C","Receso",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,95.2,1287121.2552381,2142.31783737068,25.5415,-100.00833,0,0,0,0,0,3,1,2006.73,1
581,6,"C","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,587738.444761905,195.256397382978,25.58871,-99.99602,10,5,0,1,0,169,0,727.14,0
144,6,"BC","Receso",121.21,10,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,100,1660904.74190476,465.686453533378,24.88035,-99.58588,5,1,0,0,0,20,1,42151.66,1
588,6,"C","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1120131.81619048,402.313129754672,25.58313,-99.98599,3,3,0,0,0,35,0,762.14,1
723,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,886511.625714286,245.470619932158,25.37834,-100.11439,4,2,0,1,0,123,1,858.09,1
745,6,"C","Base",107.050117647059,11.5164835164835,7.28571428571429,"Oficinistas","UT_GAS_URBANA","TRAIN",480000,95.2,809042.918095238,9836.71786065659,25.69224,-99.62149,0,0,0,0,0,2,0,34834.51,1
718,6,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,845365.705714286,544.388908899879,25.5967,-99.98241,5,16,0,0,0,93,0,793.13,1
715,6,"C","Hogar",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,813628.348571429,204.08555635281,25.60082,-99.9882,0,12,1,1,0,159,0,897.46,1
124,6,"BC","Base",122.17,10,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,1139527.96619048,695.992194395917,25.46137,-100.17089,0,0,0,0,0,36,1,98.32,1
123,6,"BC","Hogar",126.17,10,9.00887573964497,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN",490000,100,1839316.59,659.385872571312,25.50882,-100.19437,0,0,0,0,0,47,2,79.14,1
713,6,"C","Base",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1359428.24952381,653.699242261531,24.85807,-99.57523,5,11,0,0,0,119,0,44802.53,1
595,6,"C","Base",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1310766.56285714,410.633956686261,25.28658,-100.03171,1,3,0,0,0,69,1,312.32,1
708,6,"C","Base",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1316558.61285714,560.978749544151,25.3947,-100.12973,2,4,0,0,0,40,0,380.22,1
114,6,"BC","Base",118.6,10,8.63934426229508,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1148640.38380952,126.392168722223,25.27831,-100.02243,4,3,1,3,0,231,1,102.49,1
111,6,"B","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,652195.947142857,195.256397382978,25.58972,-99.99443,8,5,0,0,0,142,0,796.13,1
186,6,"BC","Base",104,12,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1850584.3352381,57.318906427686,25.40545,-100.13366,10,5,0,2,0,281,0,64.27,1
768,6,"C","Base",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,81.8,616129.462727273,1112.20678248094,25.35691,-100.09469,0,0,0,0,0,2,0,3890.43,0
